Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Sector Name,Sector,time
61012,AES Distributed Energy,61339.0,Green Beanworks B PV,CA,Los Angeles,GBWXB,Solar Photovoltaic,PV,,S,3.0, ,3,3, ,OP,X,12.0,2018.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61340.0,Next Generation Solar Farm,VT,Addison,NGSF1,Solar Photovoltaic,PV,,S,2.2, ,2.2,2.2, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61341.0,Grafton PV,MA,Worcester,MSBW1,Solar Photovoltaic,PV,,S,2.7, ,2.7,2.7, ,OP,X,10.0,2016.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61342.0,Barrett PV,MA,Worcester,MSBW2,Solar Photovoltaic,PV,,J,11.9, ,11.9,11.9, ,OP,X,11.0,2016.0,IPP Non-CHP,2.0,2022
15399,Avangrid Renewables LLC,61343.0,Karankawa Wind LLC,TX,San Patricio,WT1,Onshore Wind Turbine,WT,,S,307.1, ,307.1,307.1,0,OP,X,11.0,2019.0,IPP Non-CHP,2.0,2022
15399,Avangrid Renewables LLC,61344.0,Otter Creek Wind Farm LLC,IL,LaSalle,WT1,Onshore Wind Turbine,WT,,S,150.0, ,150,150,0,OP,X,3.0,2020.0,IPP Non-CHP,2.0,2022
15399,Avangrid Renewables LLC,61345.0,WyEast Solar,OR,Sherman,PV1,Solar Photovoltaic,PV,,S,10.0, ,10,10, ,OP,X,8.0,2018.0,IPP Non-CHP,2.0,2022
58764,"Origis Energy USA, Inc",61346.0,RE Maplewood,TX,Pecos,PV1,Solar Photovoltaic,PV,,S,222.0,1,222,222, ,OP,X,10.0,2021.0,IPP Non-CHP,2.0,2022
58764,"Origis Energy USA, Inc",61346.0,RE Maplewood,TX,Pecos,PV2,Solar Photovoltaic,PV,,S,28.0,1,28,28, ,OP,X,4.0,2021.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61347.0,Long Henry Solar,NC,Wayne,GEN1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,9.0,2017.0,IPP Non-CHP,2.0,2022
60991,"Westmont Solar, LLC",61348.0,Westmont 400A,CA,Los Angeles,W5691,Solar Photovoltaic,PV,,W,2.3, ,2.3,2.3, ,OP,X,7.0,2017.0,IPP Non-CHP,2.0,2022
60991,"Westmont Solar, LLC",61349.0,Westmont 400B,CA,Los Angeles,W5694,Solar Photovoltaic,PV,,S,2.2, ,2.2,2.2, ,OP,X,7.0,2017.0,IPP Non-CHP,2.0,2022
63249,Terraform Arcadia,61350.0,MDFA Devens-Saratoga,MA,Worcester,SO145,Solar Photovoltaic,PV,,S,2.5, ,2.5,2.5, ,OP,X,3.0,2016.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61351.0,Bear Creek Solar,NC,Chatham,GEN1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61352.0,Bondi Solar,NC,Jones,GEN1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61353.0,Mount Signal Solar Farm II,CA,Imperial,IVS2,Solar Photovoltaic,PV,,S,153.5, ,153.5,153.5, ,OP,X,1.0,2020.0,IPP Non-CHP,2.0,2022
56990,NJR Clean Energy Ventures Corporation,61354.0,Princeton Solar Project,NJ,Mercer,STONY,Solar Photovoltaic,PV,,W,2.2, ,2.2,2.2, ,OP,X,9.0,2017.0,IPP Non-CHP,2.0,2022
60996,OEE XXV LLC,61356.0,Valfilm Wind Project,OH,Hancock,W1,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,9.0,2018.0,Industrial Non-CHP,6.0,2022
60996,OEE XXV LLC,61356.0,Valfilm Wind Project,OH,Hancock,W2,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,9.0,2018.0,Industrial Non-CHP,6.0,2022
57170,"EDF Renewable Asset Holdings, Inc.",61357.0,Red Pine Wind Project,MN,Lincoln,RP1,Onshore Wind Turbine,WT,,S,200.0, ,200,200,0,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
65164,CleanCapital Holdings,61358.0,IGS Solar I - BWI5,MD,Baltimore,BWI5,Solar Photovoltaic,PV,,S,1.1, ,1.1,0.8, ,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
65164,CleanCapital Holdings,61359.0,IGS Solar I - EWR5,NJ,Middlesex,EWR5,Solar Photovoltaic,PV,,S,1.9, ,2.9,1.2, ,OP,X,11.0,2016.0,IPP Non-CHP,2.0,2022
65164,CleanCapital Holdings,61360.0,IGS Solar I - EWR6,NJ,Middlesex,EWR6,Solar Photovoltaic,PV,,S,1.9, ,1.9,1.1, ,OP,X,11.0,2016.0,IPP Non-CHP,2.0,2022
54888,NRG Texas Power LLC,61362.0,NRG Elbow Creek Energy Storage Project,TX,Howard,ECBS,Batteries,BA,,S,2.0, ,2,2,0,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61363.0,Equuleus Community Solar Gardens,MN,Dakota,CSG1,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61363.0,Equuleus Community Solar Gardens,MN,Dakota,CSG2,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61363.0,Equuleus Community Solar Gardens,MN,Dakota,CSG3,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61363.0,Equuleus Community Solar Gardens,MN,Dakota,CSG4,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,61363.0,Equuleus Community Solar Gardens,MN,Dakota,CSG5,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
16609,San Diego Gas & Electric Co,61366.0,Top Gun Energy Storage,CA,San Diego,TGES,Batteries,BA,,S,30.0,1,30,30,30,OP,X,6.0,2021.0,Electric Utility,1.0,2022
57319,"Luminace Solar Massachusetts, LLC",61367.0,Smith & Wesson at Springfield MA PV,MA,Hampden,PV1,Solar Photovoltaic,PV,,S,1.9, ,1.4,1.4, ,OP,X,7.0,2017.0,IPP Non-CHP,2.0,2022
61801,Midway Solar,61368.0,Midway Solar - TX,TX,Pecos,PV1,Solar Photovoltaic,PV,,W,182.0, ,182,182, ,OP,X,12.0,2018.0,IPP Non-CHP,2.0,2022
61005,Sweetwater Solar LLC,61369.0,Sweetwater Solar,WY,Sweetwater,PV1,Solar Photovoltaic,PV,,W,92.0, ,92,92, ,OP,X,12.0,2018.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61370.0,Walnut Springs Solar,TX,Bosque,GEN1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
61009,LSE Centaurus LLC,61371.0,Centaurus Solar - MA,MA,Middlesex,ASH24,Solar Photovoltaic,PV,,S,2.4, ,2.4,2.4, ,OP,X,11.0,2016.0,IPP Non-CHP,2.0,2022
61011,Kearsarge Bellingham LLC,61373.0,Kearsarge Bellingham PV,MA,Norfolk,BELL,Solar Photovoltaic,PV,,S,2.9, ,2.9,2.9, ,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
58468,Dominion Renewable Energy,61374.0,Hecate Energy Clarke County LLC,VA,Clarke,PV1,Solar Photovoltaic,PV,,S,10.0, ,10,10, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
58468,Dominion Renewable Energy,61375.0,Hecate Energy Cherrydale LLC,VA,Northampton,PV1,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61012,AES Distributed Energy,61376.0,Cedar Creek PV,NY,Nassau,CEDR1,Solar Photovoltaic,PV,,S,1.8, ,1.8,1.8, ,OP,X,6.0,2017.0,IPP Non-CHP,2.0,2022
61012,AES Distributed Energy,61377.0,Amazon - Patterson PV,CA,Stanislaus,PATT1,Solar Photovoltaic,PV,,S,2.5, ,2.5,2.5, ,OP,X,5.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61379.0,DodgeSun CSG,MN,Dodge,DODG1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61379.0,DodgeSun CSG,MN,Dodge,DODG2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61379.0,DodgeSun CSG,MN,Dodge,DODG3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61379.0,DodgeSun CSG,MN,Dodge,DODG4,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61379.0,DodgeSun CSG,MN,Dodge,DODG5,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61380.0,Johnson Solar CSG,MN,Pipestone,JOHN1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61380.0,Johnson Solar CSG,MN,Pipestone,JOHN2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61380.0,Johnson Solar CSG,MN,Pipestone,JOHN3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61380.0,Johnson Solar CSG,MN,Pipestone,JOHN4,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61380.0,Johnson Solar CSG,MN,Pipestone,JOHN5,Solar Photovoltaic,PV,,W,0.7, ,1,1, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61381.0,Koppelman Sun CSG,MN,Blue Earth,KOPP1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61381.0,Koppelman Sun CSG,MN,Blue Earth,KOPP2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61381.0,Koppelman Sun CSG,MN,Blue Earth,KOPP3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61381.0,Koppelman Sun CSG,MN,Blue Earth,KOPP4,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61381.0,Koppelman Sun CSG,MN,Blue Earth,KOPP5,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61382.0,Lindstrom Solar CSG,MN,Chisago,LIND1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61382.0,Lindstrom Solar CSG,MN,Chisago,LIND2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61382.0,Lindstrom Solar CSG,MN,Chisago,LIND3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61383.0,Rengstorf Solar CSG,MN,Nicollet,RENG1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61383.0,Rengstorf Solar CSG,MN,Nicollet,RENG2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61383.0,Rengstorf Solar CSG,MN,Nicollet,RENG3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61383.0,Rengstorf Solar CSG,MN,Nicollet,RENG4,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61383.0,Rengstorf Solar CSG,MN,Nicollet,RENG5,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61384.0,St. Cloud Solar CSG,MN,Stearns,STCL1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61384.0,St. Cloud Solar CSG,MN,Stearns,STCL2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61384.0,St. Cloud Solar CSG,MN,Stearns,STCL3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61384.0,St. Cloud Solar CSG,MN,Stearns,STCL4,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
62759,National Grid Renewables,61384.0,St. Cloud Solar CSG,MN,Stearns,STCL5,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
60571,"AEP Onsite Partners, LLC",61388.0,AEP Jacksonville Solar Project,FL,Duval,PV1,Solar Photovoltaic,PV,,S,7.1, ,7.1,7.1, ,OP,X,5.0,2017.0,IPP Non-CHP,2.0,2022
60571,"AEP Onsite Partners, LLC",61389.0,Letchworth Solar Project,NY,Wyoming,PV1,Solar Photovoltaic,PV,,S,1.2, ,1.2,1.2, ,OP,X,6.0,2017.0,IPP Non-CHP,2.0,2022
61032,"Luminace Solar Georgia 2, LLC",61397.0,Georgia Power at Jakin GA PV,GA,Early,PV1,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61025,LSE Canis Major LLC,61398.0,Canis Major Solar Farm,CT,Hartford,S1980,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
61028,LSE Cassiopeia LLC,61399.0,Ashby Duffy CSG Solar Farm,MA,Middlesex,DU183,Solar Photovoltaic,PV,,S,1.8, ,1.8,1.8, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61037,"Foard City Wind, LLC",61402.0,Foard City Wind,TX,Foard,FOARD,Onshore Wind Turbine,WT,,S,352.8, ,350.3,350.3,0.3,OP,X,9.0,2019.0,IPP Non-CHP,2.0,2022
64778,"Strata Manager, LLC",61403.0,Deep Branch Farm,NC,Robeson,1,Solar Photovoltaic,PV,,W,5.0, ,5,5, ,OP,X,1.0,2017.0,IPP Non-CHP,2.0,2022
58468,Dominion Renewable Energy,61404.0,Pikeville Farm,NC,Wayne,1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
58468,Dominion Renewable Energy,61405.0,"Moorings Farm 2, LLC",NC,Lenoir,1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,9.0,2017.0,IPP Non-CHP,2.0,2022
61230,"Arevon Energy, Inc.",61406.0,Essex Solar Center,VA,Essex,ESSEX,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61042,Cottonwood Wind Project,61407.0,Cottonwood Wind Energy Center,NE,Webster,CTNWD,Onshore Wind Turbine,WT,,S,89.7, ,89.7,89.7,0.1,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61043,LSE Canis Minor LLC,61408.0,Canis Minor Solar Farm,CT,Litchfield,B1000,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61409.0,Highway 56 Solar,TX,Grayson,GEN1,Solar Photovoltaic,PV,,S,5.3, ,5.3,5.3, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61410.0,Whitesboro Solar,TX,Grayson,GEN1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61411.0,Whitesboro Solar II,TX,Grayson,GEN1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61230,"Arevon Energy, Inc.",61412.0,Latitude Solar Center,TN,Hardeman,LATSC,Solar Photovoltaic,PV,,S,15.0, ,15,15, ,OP,X,12.0,2018.0,IPP Non-CHP,2.0,2022
20326,Town of West Boylston - (MA),61415.0,West Boylston Community Shared Solar,MA,Worcester,CS1,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,12.0,2016.0,Electric Utility,1.0,2022
61054,Fluvanna Wind Energy 2 LLC,61417.0,Gopher Creek Wind Farm,TX,Borden,GCWF,Onshore Wind Turbine,WT,,S,158.0, ,158,158,0.5,OP,X,9.0,2019.0,IPP Non-CHP,2.0,2022
60059,ZGlobal Inc,61418.0,Valencia 1 Solar CA,CA,Imperial,VAL1,Solar Photovoltaic,PV,,W,3.0, ,3,3, ,OP,X,9.0,2017.0,IPP Non-CHP,2.0,2022
61058,"One Ten Partners, LLC",61419.0,One Ten Partners PV,CA,Los Angeles,OTP,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,9.0,2017.0,IPP Non-CHP,2.0,2022
60059,ZGlobal Inc,61420.0,Merced 1 PV,CA,Merced,MRCD1,Solar Photovoltaic,PV,,W,3.0, ,3,3, ,OP,X,4.0,2018.0,IPP Non-CHP,2.0,2022
60059,ZGlobal Inc,61421.0,Madera 1 PV,CA,Madera,MDRA1,Solar Photovoltaic,PV,,W,1.5, ,1.5,1.5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
58468,Dominion Renewable Energy,61422.0,"Southampton Solar, LLC",VA,Southampton,PV1,Solar Photovoltaic,PV,,S,100.0, ,103.6,103.6, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
59462,"Heelstone Energy Holdings, LLC",61423.0,"OR Solar 5, LLC",OR,Klamath,PV1,Solar Photovoltaic,PV,,S,8.0, ,8,8, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
59462,"Heelstone Energy Holdings, LLC",61424.0,"OR Solar 8, LLC",OR,Klamath,PV1,Solar Photovoltaic,PV,,S,10.0, ,10,10, ,OP,X,3.0,2018.0,IPP Non-CHP,2.0,2022
15257,"Poudre Valley REA, Inc",61425.0,Coyote Ridge Community Solar,CO,Larimer,COYCS,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,10.0,2017.0,Electric Utility,1.0,2022
60520,SoCore Energy LLC,61426.0,Gopher CSG,MN,Chisago,PV1,Solar Photovoltaic,PV,,W,5.0, ,5,5, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
60520,SoCore Energy LLC,61427.0,Richmond CSG,MN,Stearns,PV1,Solar Photovoltaic,PV,,W,5.0, ,5,5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
60520,SoCore Energy LLC,61428.0,Taylors Falls CSG,MN,Chisago,PV1,Solar Photovoltaic,PV,,W,5.0, ,5,5, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
60281,"Altus Power America Management, LLC",61429.0,Big George PV CSG,MA,Plymouth,12344,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,9.0,2018.0,IPP Non-CHP,2.0,2022
59462,"Heelstone Energy Holdings, LLC",61430.0,"OR Solar 6, LLC",OR,Lake,PV6,Solar Photovoltaic,PV,,S,10.0, ,10,10, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
11208,Los Angeles Department of Water & Power,61431.0,Beacon BESS 1,CA,Kern,BCNB1,Batteries,BA,,S,20.0, ,20,20,0.1,OP,X,10.0,2018.0,Electric Utility,1.0,2022
61060,Cypress Creek Renewables,61432.0,SCE&G Curie CSG,SC,Hampton,SCCU1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,2.0,2019.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61433.0,SCE&G Nimitz CSG,SC,Jasper,SCNM1,Solar Photovoltaic,PV,,S,8.0, ,8,8, ,OP,X,6.0,2018.0,IPP Non-CHP,2.0,2022
61060,Cypress Creek Renewables,61434.0,SCE&G Springfield CSG,SC,Orangeburg,SCSP1,Solar Photovoltaic,PV,,S,6.1, ,6.1,6.1, ,OP,X,6.0,2018.0,IPP Non-CHP,2.0,2022
60370,"DG AMP Solar, LLC",61435.0,DG AMP Solar Coldwater,MI,Branch,AMPCW,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,2.0,2018.0,IPP Non-CHP,2.0,2022
60370,"DG AMP Solar, LLC",61436.0,DG AMP Solar Orrville 3,OH,Wayne,AMPO3,Solar Photovoltaic,PV,,S,2.3, ,2.3,2.3, ,OP,X,2.0,2018.0,IPP Non-CHP,2.0,2022
60370,"DG AMP Solar, LLC",61437.0,DG AMP Solar Versailles,OH,Darke,AMPVS,Solar Photovoltaic,PV,,S,1.8, ,1.8,1.8, ,OP,X,1.0,2018.0,IPP Non-CHP,2.0,2022
60370,"DG AMP Solar, LLC",61438.0,DG AMP Solar Jackson Center,OH,Shelby,AMPJC,Solar Photovoltaic,PV,,S,1.6, ,1.6,1.6, ,OP,X,2.0,2018.0,IPP Non-CHP,2.0,2022
15466,Public Service Co of Colorado,61439.0,Panasonic Carport Solar Hybrid,CO,Adams,PANBS,Batteries,BA,,S,1.0, ,1,1,0.1,OP,X,8.0,2017.0,Electric Utility,1.0,2022
15466,Public Service Co of Colorado,61439.0,Panasonic Carport Solar Hybrid,CO,Adams,PANPV,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,5.0,2017.0,Electric Utility,1.0,2022
61077,"IGS ORIX Solar I, LLC",61441.0,Denver Braswell PV,GA,Colquitt,GPDB1,Solar Photovoltaic,PV,,S,1.4, ,1.6,1.4, ,OP,X,8.0,2017.0,IPP Non-CHP,2.0,2022
61070,"Foundation CA Fund IX Manager, LLC",61442.0,Foundation California Training Facility,CA,Monterey,WTG1,Onshore Wind Turbine,WT,,S,1.8, ,1.8,1.8,0.1,OP,X,8.0,2018.0,IPP Non-CHP,2.0,2022
61070,"Foundation CA Fund IX Manager, LLC",61443.0,Foundation Mann Packing,CA,Monterey,WTG1,Onshore Wind Turbine,WT,,S,1.8, ,1.8,1.8,0.1,OP,X,4.0,2019.0,IPP Non-CHP,2.0,2022
61070,"Foundation CA Fund IX Manager, LLC",61444.0,Foundation SaIinas Valley State Prison,CA,Monterey,WTG1,Onshore Wind Turbine,WT,,S,1.8, ,1.8,1.8,0.1,OP,X,8.0,2018.0,IPP Non-CHP,2.0,2022
17650,Southern Power Co,61445.0,Gaskell West 1 Solar Facility,CA,Kern,PV1,Solar Photovoltaic,PV,,W,20.0, ,20,20, ,OP,X,3.0,2018.0,IPP Non-CHP,2.0,2022
12670,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,61450.0,Farmington Solar Farm,MO,St Francois,FSF1,Solar Photovoltaic,PV,,W,2.5, ,2.5,2.5, ,OP,X,9.0,2018.0,IPP Non-CHP,2.0,2022
61071,Northfield Holdco LLC,61451.0,Northfield Holdco CSG,MN,Rice,NORTH,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
61072,Waterford Holdco LLC,61452.0,Waterford Holdco CSG,MN,Rice,WATER,Solar Photovoltaic,PV,,S,2.7, ,2.7,2.7, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61075,"Minnesota Solar CSG 19, LLC",61453.0,B.R. Corcoran CSG,MN,Hennepin,42278,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61075,"Minnesota Solar CSG 19, LLC",61453.0,B.R. Corcoran CSG,MN,Hennepin,42279,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61075,"Minnesota Solar CSG 19, LLC",61453.0,B.R. Corcoran CSG,MN,Hennepin,42280,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61075,"Minnesota Solar CSG 19, LLC",61453.0,B.R. Corcoran CSG,MN,Hennepin,42281,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61075,"Minnesota Solar CSG 19, LLC",61453.0,B.R. Corcoran CSG,MN,Hennepin,42282,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61074,"Minnesota Solar CSG 21, LLC",61454.0,B.R. Sartell CSG,MN,Stearns,42286,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61074,"Minnesota Solar CSG 21, LLC",61454.0,B.R. Sartell CSG,MN,Stearns,42287,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61074,"Minnesota Solar CSG 21, LLC",61454.0,B.R. Sartell CSG,MN,Stearns,42288,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61073,"Minnesota Solar CSG 9, LLC",61455.0,B.R. Sauk Rapids CSG,MN,Benton,42292,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61073,"Minnesota Solar CSG 9, LLC",61455.0,B.R. Sauk Rapids CSG,MN,Benton,42294,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61073,"Minnesota Solar CSG 9, LLC",61455.0,B.R. Sauk Rapids CSG,MN,Benton,42295,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
61073,"Minnesota Solar CSG 9, LLC",61455.0,B.R. Sauk Rapids CSG,MN,Benton,42296,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,11.0,2017.0,IPP Non-CHP,2.0,2022
